data_year,offender_id,incident_id,offender_seq_num,age_id,age_num,sex_code,race_id,ethnicity_id,age_range_low_num,age_range_high_num
2024,211426497,185812793,1,59,56,M,20,20,56,
2024,223481359,196360204,1,21,18,M,20,20,18,
2024,211426518,185812813,1,47,44,F,10,20,44,
2024,211426519,185812813,2,32,29,M,10,20,29,
2024,223480948,196359842,0,104,NS,X,99,50,,
2024,211426479,185812777,1,44,41,M,10,20,41,
2024,211426480,185812777,2,46,43,M,10,20,43,
2024,211426487,185812784,1,31,28,M,10,10,28,
2024,211426498,185812794,1,32,29,M,10,10,29,
2024,223481034,196359918,1,36,33,F,10,20,33,
2024,211427781,185813888,1,25,22,F,10,10,22,
2024,211427784,185813888,2,38,35,F,10,10,35,
2024,217968384,191547331,0,104,NS,X,99,50,,
2024,211427846,185813946,1,49,46,M,10,20,46,
2024,211427847,185813946,2,44,41,M,10,20,41,
2024,211427885,185813981,1,49,46,F,10,40,46,
2024,211427927,185814019,1,45,42,M,10,20,42,
2024,211427928,185814019,2,42,39,F,10,20,39,
2024,211427960,185814049,1,44,41,F,10,20,41,
2024,211428010,185814094,1,61,58,F,10,20,58,
2024,211428042,185814122,1,41,38,M,20,20,38,
2024,211426523,185812816,1,27,24,M,10,20,24,
2024,217968456,191547396,0,104,NS,X,99,50,,
2024,211426532,185812824,1,31,28,M,20,20,28,
2024,211426533,185812824,2,48,45,F,10,20,45,
2024,211426538,185812828,0,104,NS,X,99,50,,
2024,217968431,191547372,1,103,00,M,10,10,,
2024,211426546,185812836,0,104,NS,X,99,50,,
2024,211426551,185812840,1,41,38,M,20,20,38,
2024,211426556,185812844,1,29,26,M,20,20,26,
2024,211426563,185812851,1,23,20,M,20,20,20,
2024,217968548,191547483,1,28,25,F,20,40,25,
2024,211426602,185812885,1,22,19,M,10,20,19,
2024,211426611,185812892,1,103,00,F,20,40,,
2024,217968484,191547423,0,104,NS,X,99,50,,
2024,211426541,185812831,1,29,26,F,10,20,26,
2024,211426549,185812839,1,17,14,M,20,20,14,
2024,211426562,185812850,1,62,59,M,20,20,59,
2024,211426571,185812859,1,26,23,F,10,20,23,
2024,211426579,185812866,0,104,NS,X,99,50,,
2024,211426596,185812880,1,26,23,M,10,20,23,
2024,217966240,191545346,0,104,NS,X,99,50,,
2024,217966311,191545412,1,35,32,M,20,20,32,
2024,211426570,185812858,1,53,50,F,10,20,50,
2024,211426577,185812864,1,66,63,F,10,20,63,
2024,211426586,185812872,0,104,NS,X,99,50,,
2024,217966350,191545448,1,33,30,M,20,40,30,
2024,217966372,191545467,1,58,55,M,20,20,55,
2024,217966400,191545490,1,41,38,F,10,20,38,
2024,217966429,191545516,0,104,NS,X,99,50,,
2024,217966455,191545537,1,50,47,F,10,20,47,
2024,217966481,191545562,1,62,59,F,10,20,59,
2024,217966257,191545360,1,46,43,M,10,20,43,
2024,217966258,191545360,2,46,43,F,10,20,43,
2024,217968270,191547223,1,31,28,M,98,10,28,
2024,217968339,191547286,1,69,66,F,10,20,66,
2024,217968389,191547336,1,35,32,M,20,20,32,
2024,217968390,191547336,2,33,30,F,20,20,30,
2024,217968435,191547376,0,104,NS,X,99,50,,
2024,217968478,191547417,1,22,19,F,10,10,19,
2024,217968554,191547489,1,55,52,M,10,20,52,
2024,217968612,191547543,0,104,NS,X,99,50,,
2024,217968691,191547613,0,104,NS,X,99,50,,
2024,217966315,191545416,1,54,51,M,10,40,51,
2024,217966448,191545532,1,103,00,M,20,40,,
2024,217966480,191545560,1,68,65,M,10,20,65,
2024,217966497,191545577,1,33,30,M,10,20,30,
2024,217966498,191545577,2,36,33,F,10,20,33,
2024,217966530,191545606,1,23,20,F,20,20,20,
2024,217966563,191545638,1,56,53,M,20,20,53,
2024,217966600,191545674,0,104,NS,X,99,50,,
2024,217966379,191545477,1,66,63,M,20,20,63,
2024,217966407,191545498,1,52,49,M,20,20,49,
2024,217966495,191545574,1,54,51,M,20,20,51,
2024,217966496,191545574,2,22,19,M,10,20,19,
2024,217966522,191545599,1,31,28,M,20,20,28,
2024,217966556,191545631,1,28,25,M,20,20,25,
2024,217966596,191545670,1,47,44,M,10,20,44,
2024,217966661,191545733,1,23,20,M,10,20,20,
2024,217966706,191545777,1,45,42,M,20,20,42,
2024,217966408,191545499,0,104,NS,X,99,50,,
2024,217966435,191545520,1,52,49,M,20,20,49,
2024,223481079,196359958,1,21,18,M,20,20,18,
2024,217966587,191545662,0,104,NS,X,99,50,,
2024,217966631,191545705,1,51,48,M,20,20,48,
2024,217966666,191545739,1,58,55,F,10,20,55,
2024,217966410,191545500,1,64,61,F,10,20,61,
2024,217966434,191545519,0,104,NS,X,99,50,,
2024,217966460,191545542,0,104,NS,X,99,50,,
2024,217966483,191545564,0,104,NS,X,99,50,,
2024,217966499,191545578,0,104,NS,X,99,50,,
2024,217966521,191545598,0,104,NS,X,99,50,,
2024,217966551,191545626,1,34,31,M,20,20,31,
2024,217966585,191545660,1,59,56,M,20,20,56,
2024,217966621,191545696,0,104,NS,X,99,50,,
2024,217966658,191545731,1,26,23,M,10,10,23,
2024,217966681,191545755,1,64,61,M,20,40,61,
2024,217966451,191545535,1,37,34,M,10,20,34,
2024,217966478,191545559,1,37,34,M,10,20,34,
2024,217966504,191545583,1,64,61,F,10,20,61,
2024,217966628,191545702,0,104,NS,X,99,50,,
2024,217966690,191545754,0,104,NS,X,99,50,,
2024,217966746,191545815,0,104,NS,X,99,50,,
2024,217966805,191545868,1,41,38,M,10,20,38,
2024,217966891,191545953,1,56,53,M,10,20,53,
2024,217966486,191545567,0,104,NS,X,99,50,,
2024,217966509,191545587,2,19,16,F,20,20,16,
2024,217966510,191545587,3,17,14,M,20,20,14,
2024,217966508,191545587,1,19,16,F,20,20,16,
2024,217966957,191546015,1,28,25,M,10,20,25,
2024,217966958,191546015,2,34,31,F,10,20,31,
2024,217966991,191546048,0,104,NS,X,99,50,,
2024,217966501,191545581,1,103,00,M,98,40,,
2024,217966532,191545609,0,104,NS,X,99,50,,
2024,217966559,191545634,1,30,27,M,20,20,27,
2024,217966586,191545661,1,32,29,M,10,20,29,
2024,220733066,193965675,0,104,NS,X,99,50,,
2024,217966651,191545725,0,104,NS,X,99,50,,
2024,217966684,191545758,0,104,NS,X,99,50,,
2024,220732826,193965455,1,21,18,M,20,20,18,
2024,217966742,191545811,1,68,65,F,20,20,65,
2024,217966287,191545387,0,104,NS,X,99,50,,
2024,217966783,191545852,1,34,31,M,20,20,31,
2024,217966784,191545852,2,48,45,F,10,20,45,
2024,217966785,191545852,3,28,25,F,10,20,25,
2024,217966829,191545894,1,23,20,M,10,20,20,
2024,217966830,191545894,2,61,58,F,10,20,58,
2024,220732904,193965524,1,34,31,M,20,20,31,
2024,217966588,191545663,0,104,NS,X,99,50,,
2024,217966637,191545711,0,104,NS,X,99,50,,
2024,217966691,191545762,0,104,NS,X,99,50,,
2024,220732995,193965611,0,104,NS,X,99,50,,
2024,220733302,193965890,1,38,35,M,10,20,35,
2024,217966810,191545876,0,104,NS,X,99,50,,
2024,217966526,191545602,0,104,NS,X,99,50,,
2024,217966595,191545669,0,104,NS,X,99,50,,
2024,217966622,191545694,1,48,45,F,20,20,45,
2024,217966657,191545730,1,37,34,F,10,20,34,
2024,217966688,191545761,1,34,31,M,10,20,31,
2024,217966689,191545761,2,29,26,F,10,20,26,
2024,217966718,191545788,1,19,16,F,10,20,16,
2024,217966856,191545919,1,42,39,M,20,40,39,
2024,217966534,191545611,1,38,35,M,20,40,35,
2024,217966568,191545643,1,60,57,M,10,20,57,
2024,236901573,208077895,1,29,26,M,20,20,26,
2024,220733149,193965751,0,104,NS,X,99,50,,
2024,217966641,191545715,1,39,36,M,10,40,36,
2024,217966671,191545744,0,104,NS,X,99,50,,
2024,217966703,191545774,1,54,51,M,10,20,51,
2024,217966741,191545810,1,64,61,F,10,20,61,
2024,217966564,191545639,1,30,27,M,10,20,27,
2024,220732842,193965470,1,26,23,M,20,20,23,
2024,220732907,193965530,1,47,44,M,10,10,44,
2024,220732950,193965571,0,104,NS,X,99,50,,
2024,220732898,193965521,1,42,39,F,10,20,39,
2024,220732959,193965580,1,23,20,F,20,20,20,
2024,220732999,193965615,1,51,48,M,20,20,48,
2024,220733035,193965649,1,51,48,M,20,40,48,
2024,223481233,196360095,1,71,68,M,10,20,68,
2024,226994949,199430788,0,104,NS,X,99,50,,
2024,220733080,193965688,1,48,45,F,10,20,45,
2024,220733108,193965712,0,104,NS,X,99,50,,
2024,223481082,196359960,1,36,33,F,20,20,33,
2024,220733208,193965804,1,103,00,M,10,10,,
2024,220733333,193965920,1,103,00,F,98,40,,
2024,220732878,193965502,1,44,41,M,20,20,41,
2024,220732874,193965499,0,104,NS,X,99,50,,
2024,220732924,193965546,0,104,NS,X,99,50,,
2024,220733008,193965623,0,104,NS,X,99,50,,
2024,220733033,193965647,1,24,21,M,10,20,21,
2024,220733067,193965676,1,24,21,M,10,20,21,
2024,223481275,196360132,0,104,NS,X,99,50,,
2024,223480995,196359885,0,104,NS,X,99,50,,
2024,223481015,196359902,1,57,54,M,20,20,54,
2024,223481404,196360248,1,51,48,M,20,20,48,
2024,223481435,196360279,1,31,28,M,10,40,28,
2024,223481052,196359936,1,40,37,M,20,20,37,
2024,236901482,208077812,1,33,30,M,10,20,30,
2024,223481128,196359998,1,103,00,M,20,20,,
2024,223481156,196360024,1,33,30,M,10,20,30,
2024,223481188,196360055,1,103,00,M,10,20,,
2024,223481231,196360092,1,29,26,M,10,20,26,
2024,223481269,196360128,0,104,NS,X,99,50,,
2024,223481325,196360178,1,43,40,M,20,20,40,
2024,223481327,196360178,2,103,00,F,10,20,,
2024,223481355,196360202,1,48,45,F,20,20,45,
2024,223481356,196360202,2,103,00,M,20,20,,
2024,223481399,196360244,1,26,23,M,20,20,23,
2024,223481426,196360269,0,104,NS,X,99,50,,
2024,223481098,196359975,1,46,43,F,20,20,43,
2024,223481135,196360005,0,104,NS,X,99,50,,
2024,223481175,196360041,1,24,21,M,10,20,21,
2024,223481224,196360085,0,104,NS,X,99,50,,
2024,223481251,196360113,1,34,31,M,20,40,31,
2024,223481174,196360039,1,33,30,F,20,20,30,
2024,223481215,196360078,1,56,53,F,10,20,53,
2024,223481253,196360115,1,68,65,M,10,20,65,
2024,223481294,196360149,0,104,NS,X,99,50,,
2024,223481332,196360184,1,103,00,F,98,40,,
2024,236901558,208077885,0,104,NS,X,99,50,,
2024,223481411,196360255,1,36,33,F,20,20,33,
2024,223481456,196360298,1,29,26,M,20,20,26,
2024,223481477,196360316,1,39,36,M,10,20,36,
2024,223481252,196360114,0,104,NS,X,99,50,,
2024,223481292,196360147,1,103,00,M,98,40,,
2024,223481324,196360177,0,104,NS,X,99,50,,
2024,223481373,196360221,0,104,NS,X,99,50,,
2024,223481407,196360251,1,47,44,F,10,20,44,
2024,223481430,196360273,0,104,NS,X,99,50,,
2024,223481473,196360313,1,44,41,M,10,10,41,
2024,223481495,196360332,0,104,NS,X,99,50,,
2024,223481230,196360091,0,104,NS,X,99,50,,
2024,223481384,196360230,1,73,70,M,10,20,70,
2024,223481423,196360267,1,32,29,M,20,20,29,
2024,223481424,196360267,2,32,29,M,20,20,29,
2024,223481455,196360296,1,27,24,F,10,20,24,
2024,226994975,199430810,0,104,NS,X,99,50,,
2024,223481541,196360374,0,104,NS,X,99,50,,
2024,223481569,196360398,0,104,NS,X,99,50,,
2024,223481614,196360438,0,104,NS,X,99,50,,
2024,223481284,196360140,1,37,34,M,10,20,34,
2024,223481285,196360140,2,32,29,M,20,20,29,
2024,236901624,208077940,1,34,31,M,10,20,31,
2024,236901592,208077914,0,104,NS,X,99,50,,
2024,236901717,208078025,1,23,20,F,20,20,20,
2024,236901718,208078025,2,103,00,F,20,20,,
2024,236901767,208078074,1,24,21,F,20,20,21,
2024,236901806,208078106,1,49,46,F,20,20,46,
2024,236901872,208078165,1,67,64,F,10,20,64,
2024,236901508,208077839,0,104,NS,X,99,50,,
2024,236901519,208077851,1,32,29,F,10,20,29,
2024,236901556,208077883,0,104,NS,X,99,50,,
2024,236901597,208077917,1,103,00,M,10,40,,
2024,236901630,208077944,1,103,00,F,20,20,,
2024,236903537,208079666,0,104,NS,X,99,50,,
2024,236903577,208079700,0,104,NS,X,99,50,,
2024,236903640,208079760,1,23,20,F,10,20,20,
2024,236903711,208079824,0,104,NS,X,99,50,,
2024,236903766,208079871,1,30,27,M,10,20,27,
2024,237272133,208405268,0,104,NS,X,99,50,,
2024,236901571,208077894,0,104,NS,X,99,50,,
2024,236901605,208077925,1,36,33,M,10,20,33,
2024,236901640,208077955,1,26,23,F,10,20,23,
2024,236901651,208077965,1,51,48,F,98,40,48,
2024,236901687,208077999,1,46,43,F,10,20,43,
2024,236901716,208078024,1,69,66,M,10,40,66,
2024,236901765,208078071,1,40,37,M,20,20,37,
2024,236901809,208078109,0,104,NS,X,99,50,,
2024,236901863,208078160,0,104,NS,X,99,50,,
2024,236901920,208078212,0,104,NS,X,99,50,,
2024,236901544,208077872,1,64,61,F,10,20,61,
2024,236901572,208077896,0,104,NS,X,99,50,,
2024,236901692,208078004,0,104,NS,X,99,50,,
2024,236901736,208078044,1,60,57,M,10,20,57,
2024,236901759,208078066,0,104,NS,X,99,50,,
2024,236901823,208078118,1,49,46,M,20,20,46,
2024,230838744,202781471,1,43,40,M,20,40,40,
2024,230838524,202781285,1,38,35,F,98,40,35,
2024,230838568,202781320,1,57,54,F,10,20,54,
2024,230838595,202781339,0,104,NS,X,99,50,,
2024,230838614,202781356,1,41,38,M,10,20,38,
2024,230838648,202781390,1,50,47,F,10,20,47,
2024,230838674,202781408,0,104,NS,X,99,50,,
2024,230838692,202781429,1,36,33,M,10,40,33,
2024,230838799,202781521,1,103,00,M,10,10,,
2024,236901732,208078039,1,48,45,M,20,20,40,50
2024,230838574,202781328,0,104,NS,X,99,50,,
2024,230838610,202781353,1,103,00,F,20,20,,
2024,230838649,202781388,1,64,61,M,10,20,61,
2024,230838688,202781421,0,104,NS,X,99,50,,
2024,233973791,205511108,0,104,NS,X,99,50,,
2024,236901864,208078158,0,104,NS,X,99,50,,
2024,236901598,208077918,0,104,NS,X,99,50,,
2024,236901631,208077946,0,104,NS,X,99,50,,
2024,236901657,208077969,1,26,23,M,10,10,23,
2024,236901730,208078037,1,65,62,M,10,20,62,
2024,236901751,208078058,1,60,57,F,10,20,57,
2024,237272155,208405286,0,104,NS,X,99,50,,
2024,236901833,208078129,1,42,39,M,10,20,39,
2024,236901861,208078157,1,45,42,F,10,20,42,
2024,237272213,208405338,0,104,NS,X,99,50,,
2024,236901954,208078237,1,49,46,F,10,20,46,
2024,236901628,208077943,1,103,00,M,20,20,,
2024,236901639,208077954,1,62,59,F,10,20,59,
2024,237272122,208405257,1,103,00,F,98,40,,
2024,236902047,208078320,0,104,NS,X,99,50,,
2024,236901659,208077972,0,104,NS,X,99,50,,
2024,236901694,208078006,0,104,NS,X,99,50,,
2024,236901720,208078028,1,22,19,M,20,20,19,
2024,236901757,208078064,1,103,00,M,20,20,,
2024,236901758,208078064,2,103,00,M,20,20,,
2024,236901819,208078117,1,25,22,M,10,20,22,
2024,236901820,208078117,2,29,26,M,10,20,26,
2024,237272127,208405262,0,104,NS,X,99,50,,
2024,236901910,208078201,1,28,25,M,10,20,25,
2024,236901511,208077842,1,25,22,M,10,20,22,
2024,236901557,208077884,1,47,44,F,20,20,44,
2024,236902033,208078307,1,58,55,M,20,20,55,
2024,236901679,208077991,1,50,47,F,10,20,47,
2024,236901729,208078031,0,104,NS,X,99,50,,
2024,236901753,208078060,1,103,00,M,10,20,,
2024,237272144,208405278,1,103,00,F,10,20,,
2024,237272145,208405278,2,103,00,M,10,20,,
2024,236901821,208078120,1,43,40,M,10,20,40,
2024,236901880,208078174,0,104,NS,X,99,50,,
2024,236902112,208078378,0,104,NS,X,99,50,,
2024,237272163,208405295,0,104,NS,X,99,50,,
2024,236901721,208078029,0,104,NS,X,99,50,,
2024,236901743,208078047,0,104,NS,X,99,50,,
2024,236901773,208078080,0,104,NS,X,99,50,,
2024,236901824,208078121,0,104,NS,X,99,50,,
2024,236901858,208078154,1,39,36,F,20,40,36,
2024,236901897,208078190,1,54,51,M,10,40,51,
2024,236901935,208078222,1,23,20,F,20,20,20,
2024,236901727,208078035,1,40,37,M,10,20,37,
2024,236901760,208078068,1,103,00,M,10,20,,
2024,236901817,208078115,1,54,51,F,20,20,51,
2024,236901505,208077836,0,104,NS,X,99,50,,
2024,236901873,208078167,1,39,36,M,20,20,36,
2024,236901914,208078207,0,104,NS,X,99,50,,
2024,236901975,208078254,1,54,51,M,10,20,51,
2024,236902015,208078291,0,104,NS,X,99,50,,
2024,236902067,208078337,0,104,NS,X,99,50,,
2024,236901814,208078113,1,41,38,M,10,20,38,
2024,236901869,208078163,0,104,NS,X,99,50,,
2024,236901911,208078202,1,42,39,F,20,20,39,
2024,236901948,208078234,1,103,00,M,10,20,,
2024,236902017,208078293,1,103,00,M,20,20,,
2024,236902052,208078325,0,104,NS,X,99,50,,
2024,236902107,208078373,1,36,33,M,10,10,33,
2024,236902138,208078403,1,46,43,M,98,10,43,
2024,236901754,208078061,1,34,31,F,10,20,31,
2024,236901813,208078112,0,104,NS,X,99,50,,
2024,236901852,208078148,0,104,NS,X,99,50,,
2024,236901908,208078199,0,104,NS,X,99,50,,
2024,236901943,208078229,0,104,NS,X,99,50,,
2024,236901986,208078266,1,34,31,F,10,20,31,
2024,236902020,208078296,0,104,NS,X,99,50,,
2024,236902064,208078335,1,42,39,M,10,20,39,
2024,236902106,208078372,1,69,66,F,20,20,66,
2024,236902136,208078400,1,39,36,M,10,20,36,
2024,236901795,208078099,1,46,43,M,10,20,43,
2024,236901841,208078137,1,46,43,M,20,40,43,
2024,236901882,208078175,1,33,30,M,20,20,30,
2024,236901905,208078196,1,24,21,M,20,20,21,
2024,236902053,208078326,1,103,00,M,98,40,,
2024,236902054,208078326,2,103,00,M,98,40,,
2024,236902145,208078410,1,103,00,F,20,20,,
2024,236901537,208077868,1,49,46,F,10,40,46,
2024,217966597,191545671,1,48,45,F,20,40,45,
2024,216192947,189990627,0,104,NS,X,99,50,,
2024,216192987,189990660,1,24,21,M,10,20,21,
2024,211426880,185813095,0,104,NS,X,99,50,,
2024,211426893,185813104,0,104,NS,X,99,50,,
2024,217965679,191544828,1,49,46,M,10,20,46,
2024,211427068,185813268,0,104,NS,X,99,50,,
2024,211426844,185813062,1,33,30,M,10,20,30,
2024,216195812,189993224,0,104,NS,X,99,50,,
2024,211426874,185813089,1,53,50,M,10,20,50,
2024,211426889,185813100,0,104,NS,X,99,50,,
2024,216195867,189993278,0,104,NS,X,99,50,,
2024,211426855,185813071,1,39,36,M,10,20,36,
2024,216195657,189993106,0,104,NS,X,99,50,,
2024,211426890,185813102,1,62,59,F,10,20,58,60
2024,211426902,185813112,1,53,50,U,98,40,03,98
2024,216195719,189993157,0,104,NS,X,99,50,,
2024,211426867,185813083,1,66,63,M,98,40,63,
2024,216195779,189993201,0,104,NS,X,99,50,,
2024,211426897,185813108,1,58,55,M,10,50,55,
2024,211426898,185813108,2,63,60,M,10,50,60,
2024,211426913,185813123,0,104,NS,X,99,50,,
2024,216195681,189993121,1,39,36,M,10,50,36,
2024,216195744,189993169,1,53,50,U,98,40,01,99
2024,216195782,189993209,1,56,53,M,10,50,53,
2024,216195840,189993256,0,104,NS,X,99,50,,
2024,216195592,189993052,1,58,55,M,20,50,55,
2024,216195648,189993099,1,23,20,M,20,50,20,
2024,216195649,189993099,2,20,17,M,20,50,17,
2024,216195689,189993132,1,44,41,M,20,50,41,
2024,216195756,189993183,0,104,NS,X,99,50,,
2024,216195792,189993219,0,104,NS,X,99,50,,
2024,216195658,189993108,0,104,NS,X,99,50,,
2024,216195762,189993190,0,104,NS,X,99,50,,
2024,216195820,189993236,0,104,NS,X,99,50,,
2024,216195882,189993297,0,104,NS,X,99,50,,
2024,216195625,189993078,0,104,NS,X,99,50,,
2024,216195673,189993119,0,104,NS,X,99,50,,
2024,216141655,189944320,0,104,NS,X,99,50,,
2024,216141530,189944213,1,27,24,M,10,50,24,
2024,216141552,189944231,0,104,NS,X,99,50,,
2024,216141578,189944255,0,104,NS,X,99,50,,
2024,216141641,189944306,0,104,NS,X,99,50,,
2024,216141567,189944247,1,29,26,M,20,50,26,
2024,216141570,189944247,2,30,27,M,20,50,27,
2024,216141571,189944247,3,23,20,M,20,50,20,
2024,216141572,189944247,4,27,24,M,20,20,24,
2024,216141597,189944271,1,23,20,M,20,50,20,
2024,216141617,189944286,1,53,50,U,98,40,03,98
2024,216141643,189944308,0,104,NS,X,99,50,,
2024,216141667,189944331,0,104,NS,X,99,50,,
2024,216141565,189944245,1,38,35,M,20,50,35,
2024,216141705,189944360,0,104,NS,X,99,50,,
2024,216141603,189944272,0,104,NS,X,99,50,,
2024,216141635,189944302,1,53,50,F,10,50,40,60
2024,216141659,189944323,1,44,41,F,10,50,41,
2024,216141718,189944373,1,53,50,M,20,20,50,51
2024,216141778,189944424,0,104,NS,X,99,50,,
2024,216141605,189944275,0,104,NS,X,99,50,,
2024,216141636,189944301,1,29,26,F,10,50,26,
2024,216141637,189944301,2,36,33,M,20,50,33,
2024,216141661,189944326,1,43,40,F,10,20,40,
2024,216141670,189944326,2,31,28,M,20,20,28,
2024,217965730,191544879,1,34,31,U,98,50,13,50
2024,217965782,191544926,0,104,NS,X,99,50,,
2024,217965497,191544671,0,104,NS,X,99,50,,
2024,217965682,191544836,0,104,NS,X,99,50,,
2024,217965508,191544680,1,34,31,F,20,50,31,
2024,217965538,191544706,0,104,NS,X,99,50,,
2024,217965568,191544734,1,24,21,M,20,20,21,
2024,217965569,191544734,2,24,21,M,20,20,21,
2024,220733068,193965677,1,38,35,U,98,40,15,55
2024,217965706,191544859,1,45,42,F,10,20,42,
2024,220733167,193965769,1,31,28,F,20,50,28,
2024,217965746,191544895,0,104,NS,X,99,50,,
2024,217965589,191544752,1,42,39,U,98,50,18,60
2024,220732806,193965434,0,104,NS,X,99,50,,
2024,220732863,193965487,1,39,36,M,10,50,36,
2024,220732920,193965543,0,104,NS,X,99,50,,
2024,220732788,193965420,1,72,69,U,98,40,40,99
2024,220732837,193965465,0,104,NS,X,99,50,,
2024,220732890,193965514,1,43,40,M,10,50,35,45
2024,220732939,193965561,1,54,51,M,20,50,51,
2024,220732940,193965561,2,22,19,M,10,50,19,
2024,220733012,193965626,0,104,NS,X,99,50,,
2024,220732823,193965452,1,34,31,M,20,50,31,
2024,220732883,193965506,1,33,30,M,20,50,30,
2024,220732884,193965506,2,24,21,M,20,50,21,
2024,220732943,193965565,1,50,47,F,10,20,40,55
2024,220733191,193965789,0,104,NS,X,99,50,,
2024,220732822,193965451,0,104,NS,X,99,50,,
2024,220732875,193965498,1,23,20,M,20,50,20,
2024,220732941,193965562,1,32,29,F,10,50,18,40
2024,220732987,193965604,1,39,36,M,20,50,36,
2024,220732988,193965604,2,69,66,F,20,50,41,91
2024,220733044,193965655,0,104,NS,X,99,50,,
2024,220732827,193965456,0,104,NS,X,99,50,,
2024,220732879,193965503,1,55,52,F,10,50,52,
2024,237272125,208405260,0,104,NS,X,99,50,,
2024,223480980,196359871,0,104,NS,X,99,50,,
2024,223480741,196359651,1,60,57,M,20,50,57,
2024,223480789,196359696,0,104,NS,X,99,50,,
2024,223480829,196359730,0,104,NS,X,99,50,,
2024,223480862,196359763,1,103,00,U,98,40,,
2024,223480908,196359807,0,104,NS,X,99,50,,
2024,223482608,196361347,1,20,17,M,20,50,17,
2024,223482664,196361399,0,104,NS,X,99,50,,
2024,223480766,196359673,0,104,NS,X,99,50,,
2024,223480798,196359704,0,104,NS,X,99,50,,
2024,223480854,196359755,0,104,NS,X,99,50,,
2024,223480909,196359808,0,104,NS,X,99,50,,
2024,223480965,196359858,0,104,NS,X,99,50,,
2024,223482610,196361344,1,64,61,M,20,50,61,
2024,223481037,196359921,0,104,NS,X,99,50,,
2024,223480828,196359729,1,21,18,M,10,50,18,
2024,223480885,196359785,0,104,NS,X,99,50,,
2024,223481039,196359923,0,104,NS,X,99,50,,
2024,223481171,196360037,0,104,NS,X,99,50,,
2024,223480889,196359790,1,18,15,M,20,50,15,
2024,223480932,196359830,0,104,NS,X,99,50,,
2024,223480976,196359868,1,60,57,M,20,50,57,
2024,223481030,196359914,1,38,35,F,20,50,35,
2024,223481076,196359954,0,104,NS,X,99,50,,
2024,223480898,196359797,1,27,24,M,98,50,24,
2024,223480952,196359846,0,104,NS,X,99,50,,
2024,223481033,196359917,1,42,39,M,20,50,39,
2024,223481017,196359905,1,61,58,U,98,40,18,99
2024,223481069,196359945,1,18,15,M,20,50,15,
2024,226994752,199430614,0,104,NS,X,99,50,,
2024,223481208,196360071,0,104,NS,X,99,50,,
2024,223480933,196359829,0,104,NS,X,99,50,,
2024,223480978,196359869,1,38,35,M,98,50,30,40
2024,223481022,196359908,0,104,NS,X,99,50,,
2024,223481061,196359943,1,38,35,M,10,50,35,
2024,226994763,199430625,1,58,55,M,10,50,55,
2024,226994794,199430652,0,104,NS,X,99,50,,
2024,226994711,199430580,1,45,42,M,20,50,42,
2024,226994735,199430597,1,36,33,M,20,40,33,
2024,226994745,199430607,0,104,NS,X,99,50,,
2024,226994754,199430616,1,42,39,M,10,10,39,
2024,226994718,199430586,0,104,NS,X,99,50,,
2024,230837928,202780759,1,56,53,M,20,50,07,99
2024,226994737,199430599,0,104,NS,X,99,50,,
2024,226994753,199430615,0,104,NS,X,99,50,,
2024,226994774,199430635,1,53,50,M,10,20,50,
2024,226994814,199430671,0,104,NS,X,99,50,,
2024,226994788,199430647,0,104,NS,X,99,50,,
2024,226994813,199430670,1,37,34,F,10,20,34,
2024,226994798,199430656,0,104,NS,X,99,50,,
2024,227064073,199493746,1,53,50,U,98,40,03,98
2024,227064098,199493770,1,25,22,M,10,50,22,
2024,227064099,199493770,2,21,18,M,10,50,18,
2024,227064100,199493770,3,18,15,M,10,50,15,
2024,227063951,199493642,0,104,NS,X,99,50,,
2024,227063982,199493670,0,104,NS,X,99,50,,
2024,227064018,199493697,1,42,39,M,10,50,39,
2024,227064019,199493697,2,45,42,F,10,50,42,
2024,227064020,199493697,3,43,40,M,10,50,40,
2024,227064044,199493719,1,53,50,U,98,40,03,98
2024,227063964,199493652,0,104,NS,X,99,50,,
2024,227063995,199493677,1,46,43,M,10,50,43,
2024,230837980,202780806,1,56,53,M,10,20,07,99
2024,227064054,199493727,1,54,51,M,10,20,51,
2024,227064055,199493727,2,54,51,M,10,20,51,
2024,227064076,199493749,0,104,NS,X,99,50,,
2024,227064097,199493769,0,104,NS,X,99,50,,
2024,227064041,199493716,1,22,19,M,20,50,19,
2024,227064068,199493741,0,104,NS,X,99,50,,
2024,227064088,199493760,1,49,46,M,20,50,46,
2024,227064112,199493782,0,104,NS,X,99,50,,
2024,230838021,202780847,1,39,36,M,10,20,36,
2024,230838048,202780874,0,104,NS,X,99,50,,
2024,230837891,202780730,1,53,50,U,98,40,03,98
2024,230837933,202780763,0,104,NS,X,99,50,,
2024,230837962,202780793,0,104,NS,X,99,50,,
2024,230838004,202780829,1,103,00,U,98,50,,
2024,230838361,202781142,1,39,36,M,10,20,36,
2024,230837939,202780761,1,22,19,F,20,50,19,
2024,230837997,202780814,1,37,34,M,10,50,34,
2024,230837998,202780814,2,35,32,F,10,50,32,
2024,230838063,202780879,1,21,18,M,10,20,18,
2024,230838384,202781166,0,104,NS,X,99,50,,
2024,230837948,202780780,0,104,NS,X,99,50,,
2024,230838138,202780943,0,104,NS,X,99,50,,
2024,230838403,202781185,0,104,NS,X,99,50,,
2024,230837960,202780791,0,104,NS,X,99,50,,
2024,230838023,202780849,0,104,NS,X,99,50,,
