data_year,offense_id,incident_id,offense_code,attempt_complete_flag,location_id,num_premises_entered,method_entry_code
2024,240544298,202855635,520,C,41,,
2024,240544343,202855675,35A,C,33,,
2024,240544344,202855675,35B,C,33,,
2024,240543983,202855359,35A,C,32,,
2024,240544028,202855401,13B,C,35,,
2024,240544062,202855435,23C,C,41,,
2024,240544352,202855686,13B,C,33,,
2024,240544392,202855720,13A,C,35,,
2024,240544432,202855750,13C,C,35,,
2024,240544461,202855782,13B,C,35,,
2024,240544037,202855411,35A,C,25,,
2024,240544038,202855411,520,C,25,,
2024,240544098,202855446,35A,C,25,,
2024,240544153,202855513,23H,C,35,,
2024,240544191,202855539,23F,C,35,,
2024,240544239,202855584,240,C,35,,
2024,240544107,202855463,13B,C,25,,
2024,240544108,202855463,23H,C,25,,
2024,240544112,202855463,290,C,25,,
2024,240544147,202855512,23F,C,35,,
2024,240544179,202855525,100,C,35,,
2024,240544189,202855525,13B,C,35,,
2024,240544190,202855525,290,C,35,,
2024,240544252,202855586,240,C,35,,
2024,240544282,202855631,23H,C,33,,
2024,240544370,202855700,13C,C,11,,
2024,240544397,202855727,23F,C,35,,
2024,240544424,202855754,240,C,35,,
2024,240524065,202837443,240,C,35,,
2024,240544430,202855752,23H,C,11,,
2024,240544458,202855779,23H,C,35,,
2024,240524124,202837490,13A,C,35,,
2024,240544081,202855445,13B,C,26,,
2024,240544085,202855445,290,C,26,,
2024,240544127,202855491,23H,C,35,,
2024,240544163,202855518,23H,C,35,,
2024,240544164,202855518,26F,C,35,,
2024,240544202,202855552,13C,C,35,,
2024,240544245,202855591,26A,C,35,,
2024,240544346,202855674,290,C,35,,
2024,240544110,202855475,290,C,35,,
2024,240544157,202855504,35A,C,33,,
2024,240544198,202855545,13A,C,35,,
2024,240544248,202855598,290,C,35,,
2024,240544286,202855627,26F,C,35,,
2024,240544330,202855670,13B,C,35,,
2024,240544331,202855670,290,A,35,,
2024,240544369,202855701,23H,C,35,,
2024,240544398,202855731,23H,C,14,,
2024,240544193,202855540,13B,C,35,,
2024,240544246,202855590,13C,C,35,,
2024,240544283,202855619,240,C,35,,
2024,240544318,202855656,23F,C,35,,
2024,240544353,202855687,13B,C,98,,
2024,240544391,202855716,26F,C,35,,
2024,240544410,202855737,13A,C,35,,
2024,240544465,202855786,13B,C,35,,
2024,240544244,202855594,23H,C,35,,
2024,240544281,202855623,13B,C,35,,
2024,240544316,202855653,23H,C,35,,
2024,240544354,202855683,13B,C,11,,
2024,240544387,202855715,240,C,35,,
2024,240544409,202855739,23H,C,98,,
2024,240544442,202855768,23H,C,35,,
2024,240544477,202855792,13B,C,33,,
2024,240544478,202855792,13C,C,33,,
2024,240544182,202855549,23F,C,35,,
2024,240544413,202855744,290,C,35,,
2024,240544440,202855765,13B,C,35,,
2024,240544469,202855781,23H,C,35,,
2024,240544470,202855781,290,C,35,,
2024,240544473,202855781,520,C,35,,
2024,240544497,202855812,13B,C,35,,
2024,240544230,202855565,35A,C,35,,
2024,240544264,202855609,23H,C,35,,
2024,240544301,202855638,13B,C,14,,
2024,240544342,202855678,290,C,35,,
2024,240544376,202855705,13B,C,35,,
2024,240544428,202855747,13A,C,35,,
2024,240544429,202855747,290,C,35,,
2024,240544431,202855747,520,C,25,,
2024,240544471,202855789,35B,C,35,,
2024,240544490,202855810,13B,C,35,,
2024,240544505,202855827,290,C,33,,
2024,240544533,202855846,290,C,35,,
2024,240544564,202855877,13C,C,35,,
2024,240544321,202855655,240,C,25,,
2024,240544365,202855696,23H,C,26,,
2024,240544396,202855724,240,C,35,,
2024,240544475,202855795,13B,C,35,,
2024,240544498,202855814,13B,C,35,,
2024,240544499,202855814,290,C,35,,
2024,240544512,202855832,290,C,35,,
2024,240544535,202855853,240,C,35,,
2024,240544572,202855884,23F,A,33,,
2024,240544574,202855884,290,C,33,,
2024,240544384,202855714,240,C,25,,
2024,240544419,202855741,13C,C,33,,
2024,240544420,202855741,23H,C,33,,
2024,240544446,202855773,23F,A,33,,
2024,240544450,202855773,290,C,33,,
2024,240544467,202855788,13B,C,25,,
2024,240544534,202855851,23F,C,35,,
2024,240544559,202855869,23C,C,24,,
2024,240544595,202855906,220,C,35,,N
2024,240544633,202855935,13C,C,17,,
2024,240544634,202855935,23C,A,17,,
2024,240544676,202855978,23C,C,43,,
2024,240544448,202855769,13B,C,35,,
2024,240544464,202855787,220,C,98,,F
2024,240544487,202855802,290,C,35,,
2024,240544620,202855929,23H,C,35,,
2024,240544659,202855966,220,C,35,,N
2024,240544717,202855999,13A,C,21,,
2024,240544718,202855999,520,C,21,,
2024,240544481,202855798,13B,C,35,,
2024,240544503,202855824,23C,C,14,,
2024,240544527,202855844,13B,C,35,,
2024,240544552,202855867,13A,C,21,,
2024,240544556,202855867,520,C,21,,
2024,240544592,202855904,240,C,35,,
2024,240544618,202855925,290,C,35,,
2024,240544577,202855886,13B,C,33,,
2024,240544607,202855912,13C,C,15,,
2024,240544628,202855940,290,C,35,,
2024,240544672,202855974,13B,C,26,,
2024,240544673,202855974,290,C,26,,
2024,240544703,202856010,26A,C,37,,
2024,240544734,202856035,35A,C,25,,
2024,240544519,202855837,290,C,33,,
2024,240544543,202855859,290,C,35,,
2024,240544570,202855882,120,C,35,,
2024,240544663,202855963,290,C,35,,
2024,240544692,202856001,13B,C,35,,
2024,240544693,202856001,290,C,35,,
2024,240544739,202856037,13B,C,11,,
2024,240544525,202855842,13A,C,35,,
2024,240544526,202855842,290,C,35,,
2024,240544547,202855863,220,C,35,,F
2024,240544585,202855893,35A,C,25,,
2024,240544613,202855923,13B,C,37,,
2024,240544646,202855955,13B,C,35,,
2024,240544647,202855955,290,C,35,,
2024,240544686,202855990,290,C,35,,
2024,240544744,202856046,26B,C,35,,
2024,240544540,202855849,13B,C,35,,
2024,240544562,202855875,290,C,26,,
2024,240544603,202855910,240,C,35,,
2024,240544631,202855943,290,C,35,,
2024,240544678,202855979,240,C,35,,
2024,240544728,202856025,23C,C,17,,
2024,240544750,202856052,240,C,35,,
2024,240544781,202856081,13B,C,41,,
2024,240544548,202855865,23H,C,35,,
2024,240544578,202855892,240,C,33,,
2024,240544606,202855919,13B,C,35,,
2024,240544629,202855942,240,C,35,,
2024,240544670,202855969,23C,C,17,,
2024,240544699,202856002,23F,A,10,,
2024,240544733,202856036,23F,A,35,,
2024,240544769,202856058,290,C,35,,
2024,240544793,202856089,23F,C,35,,
2024,240544619,202855930,26A,C,35,,
2024,240544660,202855964,100,C,35,,
2024,240544698,202855994,240,C,35,,
2024,240544757,202856042,35A,C,35,,
2024,240544759,202856042,520,C,35,,
2024,240544798,202856091,23C,C,24,,
2024,240544823,202856105,13C,C,35,,
2024,240544849,202856133,23C,C,17,,
2024,240544870,202856153,13B,C,35,,
2024,240544871,202856153,290,A,35,,
2024,240544569,202855887,26A,C,35,,
2024,240544752,202856050,13B,C,35,,
2024,240544753,202856050,290,C,35,,
2024,240544795,202856080,220,C,35,,F
2024,240544796,202856080,290,C,35,,
2024,240544838,202856123,23H,C,35,,
2024,240544582,202855896,13B,C,35,,
2024,240544611,202855920,13B,C,35,,
2024,240544637,202855937,13B,C,35,,
2024,240544683,202855982,13B,C,35,,
2024,240544715,202856016,13B,C,25,,
2024,240544749,202856049,13B,C,35,,
2024,240544907,202856181,13B,C,35,,
2024,240544953,202856228,13B,C,35,,
2024,240544655,202855956,220,C,14,,F
2024,240544656,202855956,290,C,14,,
2024,240544690,202855993,13C,C,35,,
2024,240544738,202856032,13A,C,35,,
2024,240544772,202856064,13A,C,25,,
2024,240544803,202856088,220,C,14,,F
2024,240544825,202856117,13C,C,35,,
2024,240544859,202856135,290,C,35,,
2024,240544885,202856166,240,C,35,,
2024,240544921,202856189,240,C,35,,
2024,240544922,202856189,290,C,35,,
2024,240544947,202856223,290,C,11,,
2024,240545010,202856255,13C,C,35,,
2024,240544677,202855983,13C,C,35,,
2024,240544702,202856008,26F,C,98,,
2024,240544747,202856048,290,C,35,,
2024,240544785,202856074,13C,C,15,,
2024,240544787,202856074,290,C,35,,
2024,240544820,202856110,13C,C,15,,
2024,240544916,202856191,35B,C,35,,
2024,240544949,202856221,26A,C,98,,
2024,240544976,202856250,13B,C,37,,
2024,240545015,202856278,23F,C,35,,
2024,240545016,202856278,290,C,35,,
2024,240523976,202837364,13B,C,35,,
2024,240544726,202856026,23C,C,24,,
2024,240544758,202856054,23H,C,35,,
2024,240544800,202856085,120,C,35,,
2024,240544832,202856114,13B,C,35,,
2024,240544835,202856114,13C,C,35,,
2024,240545005,202856273,13C,C,35,,
2024,240544743,202856041,13B,C,35,,
2024,240544788,202856075,290,C,35,,
2024,240544830,202856112,240,C,25,,
2024,240544851,202856141,26A,C,25,,
2024,240544890,202856164,240,C,35,,
2024,240544969,202856230,13B,C,35,,
2024,240544999,202856266,240,C,11,,
2024,240544956,202856231,26F,C,35,,
2024,240544989,202856259,23H,C,35,,
2024,240544990,202856259,26F,C,35,,
2024,240544996,202856259,26G,C,35,,
2024,240544826,202856101,35A,C,32,,
2024,240544829,202856101,35B,C,32,,
2024,240544863,202856147,13A,C,35,,
2024,240544895,202856172,13C,C,35,,
2024,240544896,202856172,290,C,35,,
2024,240544924,202856193,13B,C,35,,
2024,240544948,202856226,240,C,35,,
2024,240544975,202856253,13B,C,37,,
2024,240545011,202856282,13C,C,98,,
2024,240544876,202856156,13B,C,35,,
2024,240544900,202856175,13B,C,35,,
2024,240544930,202856208,13B,C,35,,
2024,240544961,202856233,290,C,35,,
2024,240544998,202856264,290,C,35,,
2024,240545029,202856293,290,C,35,,
2024,240545045,202856316,240,C,35,,
2024,240544828,202856121,240,C,41,,
2024,240544856,202856137,240,C,35,,
2024,240544858,202856136,240,C,35,,
2024,240544891,202856167,290,C,19,,
2024,240544920,202856194,290,C,11,,
2024,240544950,202856218,23H,C,35,,
2024,240544985,202856254,13B,C,35,,
2024,240544986,202856254,290,C,35,,
2024,240545026,202856292,23H,C,42,,
2024,240545049,202856312,13C,C,35,,
2024,240545092,202856345,13B,C,26,,
2024,240545093,202856345,35A,C,26,,
2024,240545125,202856379,23H,C,35,,
2024,240552227,202862664,23C,C,14,,
2024,240561742,202871360,13B,C,35,,
2024,240561333,202870984,13C,C,35,,
2024,240552059,202862501,13C,C,25,,
2024,246542868,208089446,240,C,41,,
2024,240552135,202862566,26A,C,25,,
2024,240552172,202862611,11B,C,35,,
2024,243615207,205545520,26A,C,35,,
2024,240552266,202862685,35A,C,25,,
2024,240552055,202862508,280,C,25,,
2024,240552057,202862508,35A,C,25,,
2024,240552128,202862562,23F,C,43,,
2024,240552179,202862619,23H,C,35,,
2024,240552217,202862658,23F,A,44,,
2024,240552259,202862693,23F,C,43,,
2024,240552064,202862511,23F,A,33,,
2024,240552139,202862557,23C,C,17,,
2024,240552165,202862604,13B,C,33,,
2024,240552286,202862702,13B,C,35,,
2024,240552287,202862702,13C,C,35,,
2024,243615274,205545583,220,C,35,,F
2024,240552127,202862565,23F,C,33,,
2024,240561377,202871035,13C,C,35,,
2024,240552174,202862602,290,C,15,,
2024,240552220,202862645,290,C,33,,
2024,240552263,202862703,100,A,25,,
2024,240552078,202862529,35A,C,25,,
2024,240561412,202871064,13B,C,35,,
2024,240552124,202862577,13B,C,35,,
2024,240552186,202862617,35A,C,25,,
2024,240552224,202862650,35A,C,33,,
2024,240552280,202862708,23H,C,17,,
2024,240552088,202862537,220,A,7,,F
2024,240552130,202862574,23F,C,98,,
2024,240552169,202862606,13B,C,35,,
2024,240552206,202862642,23C,C,17,,
2024,240552273,202862698,13B,C,35,,
2024,240552106,202862542,240,C,33,,
2024,240552146,202862586,23F,A,35,,
2024,240552147,202862586,290,C,35,,
2024,240552183,202862615,23H,C,35,,
2024,240552215,202862654,290,C,26,,
2024,240552244,202862679,220,C,98,,F
2024,240552077,202862532,23H,C,33,,
2024,240552116,202862568,290,C,98,,
2024,240552161,202862595,13C,C,26,,
2024,240552200,202862633,23C,C,24,,
2024,240552251,202862683,23F,A,35,,
2024,240552252,202862683,290,C,35,,
2024,240561466,202871108,370,C,35,,
2024,240552105,202862544,23F,C,33,,
2024,240552148,202862585,23H,C,24,,
2024,240552173,202862609,13B,C,35,,
2024,240552225,202862663,23H,C,44,,
2024,240552272,202862699,13B,C,35,,
2024,240552107,202862545,13C,C,35,,
2024,240552153,202862589,23C,C,43,,
2024,240552204,202862632,13B,C,35,,
2024,240552205,202862632,13C,C,35,,
2024,240552268,202862689,35A,C,33,,
2024,240561497,202871141,23F,A,35,,
2024,240552121,202862550,13A,C,25,,
2024,243615335,205545635,13B,C,16,,
2024,240561549,202871180,280,C,33,,
2024,240552214,202862647,13B,C,98,,
2024,240552265,202862696,13B,C,35,,
2024,240552308,202862733,13B,C,35,,
2024,240552129,202862563,35A,C,25,,
2024,240552180,202862612,13C,C,35,,
2024,240552218,202862656,13A,C,35,,
2024,240552281,202862709,35A,C,25,,
2024,240552326,202862744,13C,C,25,,
2024,240552155,202862590,13B,C,35,,
2024,240552193,202862623,35A,C,26,,
2024,240552221,202862655,35A,C,25,,
2024,240552279,202862694,26A,C,25,,
2024,246542883,208089458,09C,C,35,,
2024,240552318,202862742,520,C,25,,
2024,240552157,202862588,13B,C,33,,
2024,246542808,208089392,13B,C,30,,
2024,246542834,208089416,13A,C,35,,
2024,240552246,202862670,13B,C,35,,
2024,240561655,202871283,13B,C,35,,
2024,240552300,202862729,11D,C,35,,
2024,240552348,202862772,13B,C,37,,
2024,240552154,202862587,23F,C,35,,
2024,240552187,202862621,23H,C,35,,
2024,240552223,202862657,23H,C,33,,
2024,240552270,202862690,13A,C,40,,
2024,240552331,202862746,23C,C,17,,
2024,240552158,202862593,23H,C,35,,
2024,240552196,202862628,23C,C,17,,
2024,240552230,202862659,13C,C,35,,
2024,240552282,202862705,23C,C,24,,
2024,240552319,202862741,23G,C,35,,
2024,240561681,202871314,13C,C,35,,
2024,240561727,202871356,13C,C,35,,
2024,240552159,202862594,250,C,7,,
2024,240552199,202862637,13C,C,35,,
2024,240552242,202862677,11D,C,35,,
2024,240552298,202862726,13B,C,35,,
2024,240561328,202870980,280,C,25,,
2024,243615137,205545457,23H,C,35,,
2024,240552166,202862597,23G,C,33,,
2024,240552207,202862636,23G,C,33,,
2024,246543065,208089622,23C,A,17,,
2024,240552294,202862715,13C,C,35,,
2024,240552297,202862715,290,C,35,,
2024,240552345,202862759,35A,C,25,,
2024,240552181,202862618,520,C,33,,
2024,240552231,202862667,280,C,25,,
2024,240552233,202862667,35A,C,26,,
2024,240552235,202862667,520,C,26,,
2024,240552293,202862717,240,C,35,,
2024,240552358,202862773,26A,C,41,,
2024,240552359,202862773,35A,C,41,,
2024,240561386,202871023,35A,C,25,,
2024,240552403,202862824,290,C,33,,
2024,240552188,202862624,23H,C,26,,
2024,240552237,202862662,23H,C,35,,
2024,240552285,202862714,11D,C,44,,
2024,240552321,202862749,100,C,26,,
2024,240552374,202862798,13C,C,35,,
2024,240552182,202862622,240,C,35,,
2024,240552236,202862668,35A,C,25,,
2024,240561449,202871085,35A,C,25,,
2024,240561462,202871085,520,C,25,,
2024,240561509,202871148,35A,C,25,,
2024,240552288,202862713,35A,C,25,,
2024,240561555,202871190,35A,C,25,,
2024,240561619,202871250,35A,C,25,,
2024,240561685,202871303,35A,C,25,,
2024,240552316,202862747,35A,C,25,,
2024,240552382,202862797,35A,C,25,,
2024,240552191,202862626,35A,C,25,,
2024,240552228,202862661,13B,C,33,,
2024,240552271,202862700,280,C,25,,
2024,240552330,202862751,13B,C,35,,
2024,240552379,202862795,23G,C,11,,
2024,246542837,208089419,23C,C,17,,
2024,246542863,208089441,23C,C,14,,
2024,240552274,202862704,13C,C,35,,
2024,240552323,202862735,11D,C,35,,
2024,240552365,202862786,13B,C,35,,
2024,246542924,208089495,280,C,44,,
2024,246542836,208089418,280,C,44,,
2024,246542858,208089436,280,C,44,,
2024,246542873,208089450,280,C,44,,
2024,246542909,208089482,280,C,44,,
2024,246542921,208089492,280,C,44,,
2024,240544910,202856192,23C,C,7,,
2024,240544939,202856216,23H,C,35,,
2024,240544974,202856243,23F,A,35,,
2024,240524058,202837439,26A,C,5,,
2024,240545006,202856274,23H,C,35,,
2024,240545033,202856297,220,C,35,,N
2024,240545060,202856327,26F,C,15,,
2024,240545097,202856355,250,C,7,,
2024,240545098,202856355,26F,C,7,,
2024,240545121,202856374,23H,C,35,,
2024,240544932,202856206,23C,A,24,,
2024,240544954,202856232,13B,C,35,,
2024,240544981,202856261,13A,C,35,,
2024,240544982,202856261,290,C,35,,
2024,240545018,202856284,23F,C,35,,
2024,240545038,202856303,35A,C,25,,
2024,240545073,202856334,13C,C,98,,
2024,240545110,202856358,13B,C,35,,
2024,240545144,202856389,35A,C,25,,
2024,240545168,202856420,100,C,35,,
2024,240524090,202837467,26A,C,15,,
2024,243601727,205533197,23H,C,41,,
2024,240545068,202856332,13C,C,35,,
2024,240545070,202856332,23H,C,35,,
2024,240545101,202856351,290,C,35,,
2024,240545126,202856373,26A,C,25,,
2024,240544925,202856200,13B,C,35,,
2024,240544959,202856225,23H,C,35,,
2024,240544980,202856251,23H,C,24,,
2024,240545027,202856290,13B,C,35,,
2024,240545132,202856387,13C,C,35,,
2024,240545157,202856409,23H,C,33,,
2024,240545187,202856428,13B,C,35,,
2024,240545216,202856461,120,C,35,,
2024,240545217,202856461,290,C,35,,
2024,240545256,202856493,26A,C,35,,
2024,240545280,202856518,13B,C,35,,
2024,240545281,202856518,290,C,35,,
2024,240545311,202856542,290,C,35,,
2024,240545331,202856563,13B,C,35,,
2024,240544936,202856209,35A,C,25,,
2024,240545303,202856534,35A,C,25,,
2024,240545349,202856565,280,C,25,,
2024,240545350,202856565,35A,C,25,,
2024,240545351,202856565,520,C,25,,
2024,240545380,202856614,23H,C,35,,
2024,240544994,202856252,220,C,35,,F
2024,240545034,202856300,13A,C,35,,
2024,240545057,202856320,23H,C,18,,
2024,240545084,202856344,290,C,33,,
2024,240545115,202856366,23H,C,33,,
2024,240545139,202856393,13C,C,35,,
2024,240545148,202856393,290,C,35,,
2024,240524138,202837505,13B,C,35,,
2024,240545095,202856356,13B,C,35,,
2024,240545122,202856376,23H,C,35,,
2024,240545149,202856397,13B,C,25,,
2024,240545150,202856397,23H,C,41,,
2024,240545174,202856422,23H,C,35,,
2024,240545210,202856454,13B,C,33,,
2024,240545021,202856283,26A,C,35,,
2024,240545036,202856302,13C,C,35,,
2024,240545062,202856331,13C,C,14,,
2024,240545129,202856381,23H,C,98,,
2024,240545164,202856412,23C,C,24,,
2024,240545190,202856442,290,C,35,,
2024,240545213,202856460,13C,C,35,,
2024,240545039,202856305,13B,C,10,,
2024,240545066,202856325,120,C,35,,
2024,240545072,202856325,13A,C,35,,
2024,240545102,202856357,26G,C,35,,
2024,240545118,202856375,13B,C,17,,
2024,240545071,202856333,240,C,35,,
2024,240545104,202856360,23H,C,35,,
2024,240545133,202856384,290,C,35,,
2024,240545163,202856417,13C,C,35,,
2024,240545188,202856443,240,C,98,,
2024,240545215,202856463,240,C,98,,
2024,240545242,202856486,23H,C,35,,
2024,240545275,202856511,23H,C,35,,
2024,240545302,202856535,35A,C,25,,
2024,240545171,202856415,35A,C,25,,
2024,240524180,202837546,26F,C,98,,
2024,240545209,202856456,23F,C,35,,
2024,240545251,202856478,35A,C,25,,
2024,240545252,202856478,35B,C,25,,
2024,240545301,202856525,290,C,35,,
2024,240545343,202856571,35A,C,25,,
2024,240545344,202856571,35B,C,25,,
2024,240545381,202856606,35A,C,25,,
2024,240545089,202856346,13B,C,35,,
2024,240545090,202856346,290,C,35,,
2024,240545096,202856346,35A,C,35,,
2024,240545112,202856372,13A,C,35,,
2024,240545151,202856392,35A,C,33,,
2024,240545152,202856392,35B,C,33,,
2024,240545180,202856423,13B,C,35,,
2024,240545181,202856423,13C,C,35,,
2024,240545226,202856468,23H,C,35,,
2024,240545265,202856495,280,C,25,,
2024,240545269,202856495,35A,C,25,,
2024,240545270,202856495,520,C,25,,
2024,240545308,202856533,13B,C,19,,
2024,240545345,202856573,13B,C,35,,
2024,240545378,202856600,23H,C,25,,
2024,240545404,202856631,26A,C,35,,
2024,240545430,202856653,220,C,35,,F
2024,240545162,202856403,35A,C,37,,
2024,240545184,202856435,13A,C,33,,
2024,240545231,202856464,35A,C,12,,
2024,240545232,202856464,35B,C,12,,
2024,240545236,202856464,520,C,12,,
2024,240545276,202856509,13B,C,35,,
2024,240545300,202856532,290,C,35,,
2024,240545330,202856564,13B,C,35,,
2024,240545355,202856587,220,C,11,,F
2024,240545385,202856607,11D,C,9,,
2024,240545419,202856642,13B,C,35,,
2024,240545179,202856430,240,C,11,,
2024,240545200,202856451,240,C,11,,
2024,240545229,202856474,240,C,11,,
2024,240545255,202856490,13B,C,35,,
2024,240545258,202856490,290,C,35,,
2024,240545289,202856520,23F,C,35,,
2024,240524037,202837406,13A,C,35,,
2024,240545322,202856555,23H,C,35,,
2024,240545360,202856582,23H,C,35,,
2024,240545382,202856616,26A,A,35,,
2024,240545208,202856455,13B,C,35,,
2024,240545243,202856487,23H,A,35,,
2024,240545274,202856508,13B,C,35,,
2024,240545309,202856538,240,C,35,,
2024,240545346,202856572,23H,C,7,,
2024,240545348,202856572,26F,C,7,,
2024,240545373,202856605,23H,C,17,,
2024,240545409,202856635,210,C,98,,
2024,240545444,202856668,13C,C,35,,
2024,240545481,202856697,290,C,35,,
2024,240545197,202856448,26A,C,15,,
2024,240545237,202856475,11D,C,35,,
2024,240545288,202856514,13B,C,35,,
2024,240545324,202856554,35A,C,25,,
2024,240545354,202856583,290,C,35,,
2024,240545383,202856609,26B,C,98,,
2024,240545417,202856641,240,C,25,,
2024,240545437,202856660,13B,C,35,,
2024,240545467,202856693,13C,C,35,,
2024,240545329,202856561,26A,C,41,,
2024,240545361,202856589,35A,C,25,,
2024,240545401,202856618,35A,C,25,,
2024,240545424,202856654,35A,C,25,,
2024,240545458,202856686,13C,C,35,,
2024,240545491,202856709,280,C,25,,
2024,240545513,202856727,290,C,35,,
2024,240545547,202856755,23H,C,11,,
2024,240545279,202856512,23F,A,32,,
2024,240545492,202856712,23F,C,33,,
2024,240545327,202856556,23F,C,33,,
2024,240545328,202856556,290,C,33,,
2024,240545365,202856581,13B,C,98,,
2024,240545394,202856617,35A,C,25,,
2024,240545420,202856643,290,C,35,,
2024,240545447,202856674,13B,C,35,,
2024,240545448,202856674,290,C,35,,
2024,240545479,202856699,13C,C,35,,
2024,240545514,202856726,13B,C,33,,
2024,240545556,202856758,13A,C,35,,
2024,240545557,202856758,290,C,35,,
2024,240545558,202856758,520,C,35,,
2024,240545504,202856722,13A,C,35,,
2024,240545505,202856722,290,C,35,,
2024,240545506,202856722,520,C,35,,
2024,240545540,202856751,240,C,35,,
2024,240545570,202856778,13B,C,37,,
2024,240545598,202856803,13B,C,33,,
2024,240545638,202856843,13A,C,35,,
2024,240545675,202856875,13B,C,35,,
2024,240545375,202856594,13B,C,35,,
2024,240545400,202856627,240,C,35,,
2024,240545428,202856648,23H,C,6,,
2024,240545454,202856672,13C,C,35,,
2024,240545483,202856701,100,C,35,,
2024,240545518,202856729,13B,C,19,,
2024,240545553,202856763,23H,C,35,,
2024,240545387,202856604,35A,C,25,,
2024,240545411,202856636,23C,C,24,,
2024,240524074,202837454,290,C,35,,
2024,240545472,202856683,13B,C,6,,
2024,240545397,202856623,23H,C,35,,
2024,240545398,202856623,240,C,35,,
2024,240545435,202856655,290,C,35,,
2024,240545456,202856680,23H,C,35,,
2024,240545484,202856711,13B,C,35,,
2024,240545538,202856747,13B,C,35,,
2024,240545582,202856785,23H,C,14,,
2024,240545621,202856829,23C,C,14,,
2024,240545643,202856849,13A,C,25,,
2024,240545693,202856888,13B,C,26,,
2024,240545535,202856740,13B,C,35,,
2024,240545571,202856774,13C,C,35,,
2024,240545408,202856633,13C,C,35,,
2024,240545431,202856658,23H,C,35,,
2024,240545460,202856682,11A,C,35,,
2024,240545488,202856710,120,C,33,,
2024,240545489,202856710,13A,C,33,,
2024,240545490,202856710,26B,C,33,,
2024,240545529,202856731,100,C,35,,
2024,240545531,202856731,13A,C,35,,
2024,240545532,202856731,13B,C,35,,
2024,240545533,202856731,290,C,35,,
2024,240545574,202856780,23C,C,11,,
2024,240545597,202856802,120,C,35,,
2024,240545434,202856664,13C,C,35,,
2024,240545468,202856687,13B,C,35,,
2024,240545473,202856687,290,C,35,,
2024,240545502,202856719,13A,C,11,,
2024,240545503,202856719,290,C,11,,
2024,240545546,202856752,13B,C,32,,
2024,240545572,202856782,23H,C,35,,
2024,240545605,202856809,280,C,25,,
2024,240545656,202856859,13B,C,8,,
2024,240545684,202856881,100,C,35,,
2024,240545687,202856881,13B,C,35,,
2024,240545690,202856881,23H,C,35,,
2024,240545421,202856645,13B,C,35,,
2024,240545670,202856869,23H,C,35,,
2024,240545714,202856902,13A,C,35,,
2024,240545715,202856902,290,C,35,,
2024,240545739,202856927,35A,C,41,,
2024,240545741,202856927,35B,C,41,,
2024,240545422,202856649,23H,C,26,,
2024,240545464,202856677,13B,C,35,,
2024,240545507,202856720,23F,A,35,,
2024,240545521,202856734,240,C,35,,
2024,240545555,202856765,220,C,35,,N
2024,240545604,202856805,13B,C,35,,
2024,240545559,202856764,290,C,35,,
2024,240545588,202856795,13A,C,35,,
2024,240545440,202856665,23F,C,35,,
2024,240545469,202856692,23H,C,43,,
2024,240545485,202856708,23H,A,35,,
2024,240545515,202856728,23H,C,25,,
2024,240545516,202856728,26B,C,25,,
2024,240545551,202856762,23F,C,33,,
2024,240545589,202856797,13B,C,25,,
2024,240545612,202856816,13B,C,35,,
2024,240545623,202856826,290,C,35,,
2024,240545645,202856847,13C,C,15,,
2024,240545676,202856877,23F,C,35,,
2024,240545478,202856698,13B,C,35,,
2024,240545510,202856725,13C,C,35,,
2024,240545528,202856741,23F,C,35,,
2024,240545539,202856741,290,C,35,,
2024,240524110,202837492,26A,C,11,,
2024,240545563,202856770,23H,C,37,,
2024,240545595,202856800,290,C,33,,
2024,240545596,202856800,520,C,33,,
2024,240545618,202856821,13A,C,35,,
2024,240545657,202856855,240,C,35,,
2024,240545658,202856855,35A,C,25,,
2024,240545699,202856892,13B,C,35,,
2024,240545700,202856892,290,C,35,,
2024,240545730,202856920,290,C,35,,
2024,240545761,202856941,13B,C,35,,
2024,240524146,202837519,23H,C,35,,
2024,240545795,202856977,13B,C,35,,
2024,240545824,202857001,13B,C,12,,
2024,240524194,202837551,23H,C,35,,
2024,240545592,202856798,290,C,35,,
2024,240545629,202856832,13B,C,35,,
2024,240545663,202856862,13B,C,35,,
2024,240545664,202856862,290,C,35,,
2024,240545702,202856895,120,A,35,,
2024,240545737,202856916,13B,C,35,,
2024,240545775,202856952,240,A,35,,
2024,240545811,202856991,240,C,35,,
2024,240545853,202857021,13B,C,35,,
2024,240545857,202857021,290,C,35,,
2024,240524171,202837538,220,C,17,,F
2024,240545876,202857051,13B,C,35,,
2024,240545534,202856739,13B,C,35,,
2024,240545577,202856779,13B,C,19,,
2024,240545616,202856818,13B,C,35,,
2024,240545655,202856854,290,C,11,,
2024,240545697,202856884,240,C,35,,
2024,240545731,202856922,23F,C,35,,
2024,240545760,202856948,290,C,35,,
2024,240545783,202856968,220,C,17,,F
2024,240545786,202856968,290,C,17,,
2024,240545771,202856959,26A,C,35,,
2024,240545806,202856987,23F,C,35,,
2024,240545832,202857014,290,C,35,,
2024,236668752,199472330,240,C,33,,
2024,246542933,208089503,13C,C,44,,
2024,240552213,202862653,23F,C,35,,
2024,240552255,202862701,13C,C,35,,
2024,243615178,205545495,26A,C,35,,
2024,240552366,202862788,13B,C,26,,
2024,240561744,202871368,220,C,35,,F
2024,240552209,202862643,23C,C,17,,
